IndexmaxX,IndexmaxY,Indexmax_2X,Indexmax_2Y,Indexmin_2X,Indexmin_2Y,IndexminX,IndexminY,RingmaxX,RingmaxY,Ringmax_2X,Ringmax_2Y,Ringmin_2X,Ringmin_2Y,RingminX,RingminY,LittlemaxX,LittlemaxY,Littlemax_2X,Littlemax_2Y,Littlemin_2X,Littlemin_2Y,LittleminX,LittleminY,MiddlemaxX,MiddlemaxY,Middlemax_2X,Middlemax_2Y,Middlemin_2X,Middlemin_2Y,MiddleminX,MiddleminY,ThumbmaxX,ThumbmaxY,Thumbmax_2X,Thumbmax_2Y,Thumbmin_2X,Thumbmin_2Y,ThumbminX,ThumbminY,WristX, WristY 
0.8240977303661299, 0.600053209161793, 0.8651004689638776, 0.8070226837360461, 0.8856031891319103, 0.9669643191478231, 0.830923093281954, 0.749579789269841, 0.3973039353327355, 0.5698854095681966, 0.377002108706757, 0.803841353672491, 0.2710380020722333, 0.9812351453666166, 0.28758306156740576, 0.76320857135925, 0.16445095177416402, 0.5395636203603441, 0.1391763827930918, 0.7311621826190604, 0.040665117798685375, 0.8695236742202452, 0.0, 0.6431926001959791, 0.6360511469940556, 0.6205275168080786, 0.6315133845081167, 0.8518957902633405, 0.5940817650224852, 1.0, 0.5547286306490212, 0.8028930132611986, 0.2033596501943611, 0.4334982948244764, 0.5875674879758171, 0.5623373940497459, 1.0, 0.41543621064376773, 0.6773350593581557, 0.15919370589189788, 0.29635232520283783, 0.0
0.7789566795753019, 0.5993481081126795, 0.8460883725142773, 0.8146614839406559, 1.0, 0.9558756271247151, 0.9636773106232471, 0.6691592747075304, 0.36270176518768776, 0.586910438658913, 0.3401110512789427, 0.8122081596425834, 0.3419752303584115, 0.9843680712105135, 0.3192863902332874, 0.7675144453005937, 0.07962471540933143, 0.5381113003914598, 0.0705866994951428, 0.7475015607785656, 0.058887119477539225, 0.8916737152340581, 0.0, 0.6574240749599285, 0.6023130627130563, 0.6318084830241717, 0.6106012234893573, 0.8578334988570204, 0.7205021477704158, 1.0, 0.6270894942852978, 0.7664655148073112, 0.08174461403706478, 0.4604383383686089, 0.4979788299259114, 0.5424105513950708, 0.9419852839149556, 0.3992582738314212, 0.6118043647986655, 0.1507307662771438, 0.16485740979424487, 0.0
0.7810107214296056, 0.6163566610106805, 0.8421343741429439, 0.8297267251518179, 1.0, 0.9646552756072044, 0.9674306667617311, 0.6858014260385427, 0.37410313935671424, 0.6002687711730437, 0.34430984760969113, 0.8225608358477511, 0.3409564209820009, 0.9859406427426147, 0.31246793216074575, 0.7690242699241998, 0.07839162371635693, 0.5536162793631298, 0.07655875396788252, 0.7569530517364379, 0.06336342588846232, 0.8980834151492036, 0.0, 0.6734317521443453, 0.5993146175982615, 0.6466037512017405, 0.6176831196643817, 0.8701685469555103, 0.7318850881102841, 1.0, 0.6237388836958248, 0.7652015139648821, 0.09661556079187497, 0.48154580194672564, 0.5204398712431145, 0.5470486434490315, 0.9713923161411077, 0.41793595333784594, 0.6195657451395763, 0.1463207282319237, 0.15245329632236287, 0.0
0.792576395260165, 0.592549448896085, 0.8457441190358134, 0.8146525636810257, 1.0, 0.9557013744983147, 0.9799145349706422, 0.6738861644574127, 0.33708349780636887, 0.5817122440797974, 0.30890821813050356, 0.8077462670587962, 0.3312515259691719, 0.9861063290533103, 0.3073245444679517, 0.7699583442899328, 0.055646704390596484, 0.5460894768624507, 0.06054099169980328, 0.7480379808224027, 0.04456453814358254, 0.8957982841183065, 0.0, 0.6803582328489032, 0.5956170400876807, 0.6325580300730257, 0.5992096689709026, 0.8597127210234617, 0.7184941547986151, 1.0, 0.61891266024693, 0.760457017050668, 0.0864993003397735, 0.4597852556389474, 0.49259822939175274, 0.53598632453146, 0.9342300026781767, 0.3891713382704575, 0.5978664934277113, 0.1443942182891979, 0.09412704883208907, 0.0
0.8214866460441259, 0.5892899273082809, 0.8565674410444679, 0.8040947542934875, 1.0, 0.9496736046165618, 0.9986679918748148, 0.6728407690018704, 0.358505488171959, 0.6104660400017003, 0.325450728422483, 0.8316363076007481, 0.3733441832334685, 0.9933339355551777, 0.3192590272647225, 0.7606521531202176, 0.07855798685750552, 0.5369436532902567, 0.0597881177273575, 0.7497683217139942, 0.045491631357786125, 0.8928828005441252, 0.0, 0.6657737842203707, 0.6031277174184381, 0.6455788503230743, 0.6371670422580276, 0.8642907243666044, 0.7467062969325913, 1.0, 0.6503200588119273, 0.751582824987247, 0.06026493927208966, 0.44690435831491243, 0.42748001692550064, 0.547118634160857, 0.8509907441218404, 0.4301083467947628, 0.6090346784868877, 0.18616306750552628, 0.11663327699015553, 0.0
0.7949922808518239, 0.5501790314004394, 0.8634655909714926, 0.786268543125382, 1.0, 0.9411807038954563, 0.9532813858103875, 0.6617827417869748, 0.36167322534375507, 0.5917664609712096, 0.32091968712681146, 0.816050633515232, 0.3579077406391671, 0.9930464179395206, 0.3217697799326757, 0.7435207438867435, 0.08809471226151205, 0.5159975430046159, 0.06155004992995804, 0.7269949688070975, 0.04404709094083655, 0.8851430051093276, 0.0, 0.6462122669099719, 0.6005408177141774, 0.6097743290040738, 0.621796107987881, 0.8421191297323446, 0.7178939337911996, 1.0, 0.6268219873417427, 0.7422489293824928, 0.08479596181519741, 0.40007476262455466, 0.4384346751306803, 0.5127970337305001, 0.8280052435472398, 0.381558196205694, 0.5455641894321605, 0.10583037437925706, 0.09355953397008615, 0.0
0.8456785974579045, 0.5417557697699963, 0.8987973900796669, 0.7785222108298308, 1.0, 0.9399367663707846, 0.9664766272539769, 0.6689218448365645, 0.3637976560808416, 0.5840202617470275, 0.3283106911235955, 0.8100575062000299, 0.3601526737277755, 0.996030996987302, 0.320068595463443, 0.7542975044572049, 0.08187165870232148, 0.514380766519768, 0.06473144061638712, 0.7275336143873021, 0.047446946996146155, 0.8834118892996865, 0.0, 0.6486480104738165, 0.609933687986971, 0.6063785992324542, 0.6356534838819707, 0.8297334391209416, 0.7329310986899388, 1.0, 0.641058671539779, 0.7615816699778001, 0.0888477858084104, 0.3899610464540186, 0.4281136751094491, 0.5010360673433232, 0.8508560968673381, 0.38683155103701605, 0.5824291665143272, 0.14170236061440206, 0.08801967927045182, 0.0
0.8214699734771259, 0.5708977690549439, 0.8027412005894543, 0.8074702530290971, 0.9583265248348843, 0.9608540623805862, 1.0, 0.6746413269166854, 0.32509245181913615, 0.5416147869681815, 0.2512236813809167, 0.789396859541565, 0.34209942911477165, 0.9765801793984201, 0.324399833317243, 0.7485450631682621, 0.05549187860874973, 0.4907552329612996, 0.0, 0.7307700096583266, 0.025106670642651176, 0.8824733734217199, 0.023835869987878105, 0.6613534178524049, 0.5882515872418044, 0.6129333954014612, 0.5501781424644682, 0.8431120856942539, 0.6919210616350104, 1.0, 0.6416704321011532, 0.7567711196312867, 0.07766852868607463, 0.41319928064857575, 0.4269764834374279, 0.5229489490530882, 0.9186325413473637, 0.4547749551662782, 0.727528445951166, 0.18909063089375325, 0.08963173461396323, 0.0
0.8070294363569003, 0.5788720377519471, 0.795379846436741, 0.8077833674303608, 0.9533954797747195, 0.9587801936992919, 1.0, 0.6562611519732472, 0.3333272081941192, 0.5612108781184252, 0.26722488282219226, 0.8014414523880906, 0.3472088271682568, 0.9814379656423471, 0.31988681167597405, 0.7609513532931917, 0.05014502771820224, 0.5176887630373254, 0.01690793342193188, 0.7426001085645834, 0.035494615259116756, 0.8939769108753449, 0.0, 0.6774276797424035, 0.5852816940902957, 0.6183397543164988, 0.556373338352407, 0.8592700550615265, 0.7018536441533457, 1.0, 0.6413576268392412, 0.7520163031778253, 0.06324967455329679, 0.43417341012978883, 0.43999756977135457, 0.5377304190830651, 0.9167831505280224, 0.4399409366402827, 0.6864868028387789, 0.17663748278089106, 0.08275703916576878, 0.0
0.7916006283759103, 0.5817923271125577, 0.797650827262327, 0.8134842714164569, 0.9647429455835882, 0.9562719658251441, 1.0, 0.6634580015042845, 0.3274350776259744, 0.5640374943880859, 0.25022772658701314, 0.8029861537155891, 0.3444262607278283, 0.9802344014703377, 0.3159817018689871, 0.751587046050411, 0.04386609257307548, 0.5108152353829479, 0.0, 0.7419935721314779, 0.028332832770347833, 0.8941802588898224, 0.0035713636679879164, 0.6845752534188136, 0.576198644038854, 0.6246431859216593, 0.5581623542439622, 0.8557630875018059, 0.7050293622397436, 1.0, 0.6317713510006797, 0.748688869007399, 0.06605721644612324, 0.428963112637998, 0.42664687641707444, 0.5309262622028763, 0.8907116693759437, 0.43742532834151016, 0.6744044779042035, 0.1799608834205434, 0.1003715349454795, 0.0
